,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
343,"RT @Larifari_Leben: #3guteDingedesTages am 11.06.2022:
*Das Baby hat „Ditt(e)“ (Bitte) gesagt
*Ich hab das Babybett sicherer gemacht, K4 ka…"," #                        .  .    :
*             „    ( )“ (     )       
*                                     ,      …",0.0,0.0,neutral,0.0,1.0,0.0,0.0
344,"#3guteDingedesTages am 11.06.2022:
*Das Baby hat „Ditt(e)“ (Bitte) gesagt
*Ich hab das Babybett sicherer gemacht, K… https://t.co/SoqvILzm4G","#                        .  .    :
*             „    ( )“ (     )       
*                                     ,  …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
345,"In Hof (Bayern) sind es am 12.06.2022 um 23:01Uhr genau 18.5°C, gefühlt sind es 18°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
346,@AynEthics Wer macht denn sowas? Aus reiner Lust am Schaden anrichten. Verwerflich! Die uns zugelaufene Hündin wurd… https://t.co/nFNTVz99Y7,                      ?                                     .            !                      ü         …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
347,"In Hof (Bayern) sind es am 12.06.2022 um 22:01Uhr genau 20.6°C, gefühlt sind es 20°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
348,"RT @kr428: Auf den Terrassen über dem Hof werden Sonnenschirme aufgespannt. Der Wind schweigt, drückend schwüle Wärme liegt auf den Häusern…","                   ü                                            .                  ,   ü          ü    ä                   ä     …",0.0,0.0,neutral,0.0,0.0,0.0,0.0
349,"In Hof (Bayern) sind es am 12.06.2022 um 20:58Uhr genau 22.6°C, gefühlt sind es 22°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
350,"Nach Umbau der der Hofer Geschäftsstelle: VdK-Aktionstag am 23. .Juni 2022: Rechtzeitig zum VdK-Aktionstag, der nac… https://t.co/AlBh6IK600","                              ä         :    -                . .         :                    -          ,        …      :// .  /          ",-0.25,1.0,neutral,0.0,1.0,0.0,0.0
352,"Auf den Terrassen über dem Hof werden Sonnenschirme aufgespannt. Der Wind schweigt, drückend schwüle Wärme liegt au… https://t.co/adCR6cZXqC","                  ü                                            .                  ,   ü          ü    ä            …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
353,"In Hof (Bayern) sind es am 12.06.2022 um 19:59Uhr genau 24.4°C, gefühlt sind es 24°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
354,Auch der  landwirtschaftliche Ortsverein feierte am Samstag sein Sommerfest auf dem Hof Strenge-Erbstößer in Hengse… https://t.co/1h7tePq2jt,                                                                                               -     öß            …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
355,"In Hof (Bayern) sind es am 12.06.2022 um 19:00Uhr genau 25.3°C, gefühlt sind es 25°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
356,RT @GuavenJ: Im hof schreien die Kinder bewerfen sich mit Bettlatten die aus dem muell gezogen wurden ein Junge testet seine Kraft durch ab…,                                                                                                                               …,0.0,0.0,neutral,0.0,0.0,0.0,0.0
357,"In Hof (Bayern) sind es am 12.06.2022 um 18:00Uhr genau 26.0°C, gefühlt sind es 26°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
358,Kennt ihr die sog. Wadenkonferenz(en)? So nannte (angeblich) die Kaiserin Sisi die Treffen mit ihrer französischen… https://t.co/K1wccwgdMO,                 .               (  )?           (         )                                              ö       …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
359,@Jg7Neubau @LandauDaniel Haben s' euch da nicht rausg'haut? Der Karl-Marx-Hof ist doch längst in freiheitlicher Han… https://t.co/kezpWagHSP,                  '                    '    ?         -    -              ä                          …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
360,"In Hof (Bayern) sind es am 12.06.2022 um 17:00Uhr genau 25.9°C, gefühlt sind es 25°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
361,"In Hof (Bayern) sind es am 12.06.2022 um 16:01Uhr genau 26.3°C, gefühlt sind es 26°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
362,"In Hof (Bayern) sind es am 12.06.2022 um 14:56Uhr genau 25.9°C, gefühlt sind es 26°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
363,"""Die tun nix - die wollen nur jodeln"" - das ist das Motto der Heidelberger Neckarjuzzer. Am 21. Juni treten sie um… https://t.co/FVEXzL3zhY","""            -                      "" -                                                .      .                   …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
364,"@hyperaktivrocks Später so mit ca. 14 Jahren als er frustriert und genervt von der Schule nach Hause kam, ging er z… https://t.co/rYPiMp6IDh","    ä             .                                                                      ,          …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
365,"In Hof (Bayern) sind es am 12.06.2022 um 13:58Uhr genau 25.2°C, gefühlt sind es 25°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
366,"RT @FrauGausB: @EilishSorcha @TruellLaLa Wir sind hier auf dem Land. Hier gibt es Straßen ohne Schilder, unscheinbare Feldwege, die ins näc…","                               .                  ß                ,                      ,          ä …",0.0,0.0,neutral,0.0,0.0,0.0,0.0
367,"@Risikofamilie @schlockback @einfach_machen3 Ja, FFP2. Außer auf dem Hof beim Spielen und ich meine im Sportunterri… https://t.co/gyfqSMegX9","     _          ,     .   ß                                                         …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
368,"@Dora_Xplorer_ großflächig fehlen so 5 - 6 cm des Mörtels zwischen den Steinen - Tendenz: rapide steigend ..
Am Woh… https://t.co/XTQILd08lb"," _       _    ß  ä                 -           ö                           -        :                 ..
      …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
369,@MiDas_C64 Im Lennetal im Sauerland. Direkt bei mir am Hof, _                            .                      ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
370,"In Hof (Bayern) sind es am 12.06.2022 um 12:59Uhr genau 25.1°C, gefühlt sind es 25°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
371,"Gerade vollstens zufrieden. Mag wie sich Dinge entwickeln, wäre nur noch zu toppen mit einem Hof am See mit Steg üb… https://t.co/CHk1pThIkZ","                          .                              ,  ä                                                    ü …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
372,"RT @MisesInstitut: Ludwig von Mises Institut Deutschland Jahreskonferenz 2022 am 8. Oktober in München im Bayerischen Hof
Mit Vorträgen von…","                                                                .             ü                        
         ä       …",0.0,0.0,neutral,0.0,0.0,0.0,0.0
373,"In Hof (Bayern) sind es am 12.06.2022 um 11:57Uhr genau 24.4°C, gefühlt sind es 24°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
374,"In Hof (Bayern) sind es am 12.06.2022 um 10:58Uhr genau 24.0°C, gefühlt sind es 24°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
376,"@EilishSorcha @TruellLaLa Wir sind hier auf dem Land. Hier gibt es Straßen ohne Schilder, unscheinbare Feldwege, di… https://t.co/kU7QC8bUyX","                              .                  ß                ,                      ,   …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
377,"In Hof (Bayern) sind es am 12.06.2022 um 09:59Uhr genau 22.3°C, gefühlt sind es 22°C. Aktuelles Wetter: 🌤  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌤                 . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
378,"Moin, am Sonntag! Wir sitzen schon mit Kaffee im Hof. Es haben sich ab 9 Uhr Ebay Leute angemeldet, die überschüssi… https://t.co/AnMFoDM5Kq","    ,           !                                   .                                             ,     ü      ü   …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
379,"In Hof (Bayern) sind es am 12.06.2022 um 09:00Uhr genau 20.8°C, gefühlt sind es 21°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
380,"In Hof (Bayern) sind es am 12.06.2022 um 08:00Uhr genau 17.8°C, gefühlt sind es 17°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
381,"@sechsgradbett Strom, Wasser und WLAN gibt es nicht.
Toilette geht bei uns am Hof, sobald wir das Cafe eröffnet hab… https://t.co/xfNydG9ZYx","       ,                              .
                            ,                       ö         …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
382,"In Hof (Bayern) sind es am 12.06.2022 um 07:01Uhr genau 15.7°C, gefühlt sind es 15°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
384,"@Sabine_Racky Guten Morgen,  Sabine ☕️😊🍀 Eine meiner liebsten Arbeiten am Hof👍"," _                  ,         ☕️😊🍀                                     👍",0.0,0.0,neutral,0.0,1.0,0.0,0.0
385,"In Hof (Bayern) sind es am 12.06.2022 um 05:57Uhr genau 13.1°C, gefühlt sind es 13°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
386,"In Hof (Bayern) sind es am 12.06.2022 um 05:00Uhr genau 13.3°C, gefühlt sind es 13°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
387,"In Hof (Bayern) sind es am 12.06.2022 um 04:01Uhr genau 13.5°C, gefühlt sind es 13°C. Aktuelles Wetter: ☁️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
388,"In Hof (Bayern) sind es am 12.06.2022 um 02:58Uhr genau 13.4°C, gefühlt sind es 13°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
389,"In Hof (Bayern) sind es am 12.06.2022 um 01:57Uhr genau 13.8°C, gefühlt sind es 13°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
390,"@Bezigoal Und am WE zusätzlich der durchdringende Bass..

Oarg ist halt das einem keiner hilft...Polizei, WienerWoh… https://t.co/wj9nUxuXWz","               ä                              ..

                                    ...       ,          …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
391,"In Hof (Bayern) sind es am 12.06.2022 um 00:59Uhr genau 14.1°C, gefühlt sind es 13°C. Aktuelles Wetter: ☁️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
392,"In Hof (Bayern) sind es am 11.06.2022 um 23:57Uhr genau 15.1°C, gefühlt sind es 14°C. Aktuelles Wetter: ☁️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
393,"In Hof (Bayern) sind es am 11.06.2022 um 22:59Uhr genau 15.9°C, gefühlt sind es 15°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
394,"In Hof (Bayern) sind es am 11.06.2022 um 22:00Uhr genau 17.5°C, gefühlt sind es 17°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
395,"In Hof (Bayern) sind es am 11.06.2022 um 21:01Uhr genau 20.1°C, gefühlt sind es 19°C. Aktuelles Wetter: 🌤  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌤                 . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
396,Der FFC Wacker München ist zum zweiten Mal Bayerischer Pokalsieger der Frauen. Im Finale besiegte der Regionalligis… https://t.co/MFquTWA96N,                ü                                                            .                                     …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
397,"In Hof (Bayern) sind es am 11.06.2022 um 20:01Uhr genau 22.3°C, gefühlt sind es 22°C. Aktuelles Wetter: 🌤  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌤                 . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
398,"RT @fiblorg: Der 8. Bioackerbautag war ein voller Erfolg!

Rund 2000 Personen haben sich auf dem Hof von Céline und Simon Lüscher in Holzik…","      .                                     !

                                               é                ü               …",0.0,0.0,neutral,0.0,0.0,0.0,0.0
399,@TheoWeb10 Bei mir am Hof. Lenne mitten im Sauerland,                  .                          ,0.0,0.0,neutral,0.0,0.0,0.0,0.0
400,"In Hof (Bayern) sind es am 11.06.2022 um 19:01Uhr genau 23.4°C, gefühlt sind es 23°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
401,"Schon bei unseren ersten Begegnungen am Hof war mir klar, dass ich nicht von einem Stand war. #Vlad
 
Dafür warst d… https://t.co/DNXDkGdBDq","                                                        ,                                   . #    
 
   ü         …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
402,"In Hof (Bayern) sind es am 11.06.2022 um 17:57Uhr genau 22.9°C, gefühlt sind es 22°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
403,"In Hof (Bayern) sind es am 11.06.2022 um 17:00Uhr genau 22.9°C, gefühlt sind es 22°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
405,RT @REX_VGC: Aufgrund eines privaten Ereignisses hätten wir noch eine Karte für das #TwoStepsfromHell Konzert am kommenden Montag in der Fr…,                                      ä                          ü      #                                                      …,0.0,0.0,neutral,0.0,0.0,0.0,0.0
406,"@scarletemre @NikkieTano Ja , denkst du ich bin nur am Fortnite Spielen . Wenn ich wie Deathking z.b. soviel spiele… https://t.co/6U8iUOSKb6","       ,                                           .                         . .              …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
407,"In Hof (Bayern) sind es am 11.06.2022 um 15:59Uhr genau 22.8°C, gefühlt sind es 22°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
408,RT @fuw_hh: Musikalisches Stadtteilfest: Seit gestern läuft #48hWilhelmsburg. Unsere Hausgemeinschaft für Mieter:innen mit Behinderungen is…,                            :               ä    #               .                          ü        :                          …,0.0,0.0,neutral,0.0,0.0,0.0,0.0
409,"In Hof (Bayern) sind es am 11.06.2022 um 14:57Uhr genau 23.5°C, gefühlt sind es 23°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
410,In Oberfranken kam es am Samstagmorgen (11.06.2022) zu einem Zimmerbrand. https://t.co/Qy8eEOSy60,                                       (  .  .    )                     .      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
411,"In Hof (Bayern) sind es am 11.06.2022 um 13:59Uhr genau 22.8°C, gefühlt sind es 22°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
412,"In Hof (Bayern) sind es am 11.06.2022 um 12:57Uhr genau 21.7°C, gefühlt sind es 21°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
413,"Ludwig von Mises Institut Deutschland Jahreskonferenz 2022 am 8. Oktober in München im Bayerischen Hof
Mit Vorträge… https://t.co/DeYUx0brXm","                                                               .             ü                        
         ä  …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
414,@i_am_fabs Können meine Familie und ich bestätigen. Meine Eltern wundern sich immer wie ruhig es hier in unserer Wi… https://t.co/9615facqeW, _  _      ö                               ä     .                                                                …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
415,"In Hof (Bayern) sind es am 11.06.2022 um 12:00Uhr genau 21.0°C, gefühlt sind es 20°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
416,#FrankfurtOder: Es geht hinab in der Franz-Mehring-Straße und am Thomas-Müntzer-Hof. Wer an der Baustelle der Stadt… https://t.co/wdK9DPLIez,#             :                           -       -    ß               - ü     -   .                               …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
417,Musikalisches Stadtteilfest: Seit gestern läuft #48hWilhelmsburg. Unsere Hausgemeinschaft für Mieter:innen mit Behi… https://t.co/dGONCTAd91,                           :               ä    #               .                          ü        :              …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
418,Aufgrund eines privaten Ereignisses hätten wir noch eine Karte für das #TwoStepsfromHell Konzert am kommenden Monta… https://t.co/WC2Zj7SCD8,                                     ä                          ü      #                                           …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
419,"In Hof (Bayern) sind es am 11.06.2022 um 11:01Uhr genau 20.7°C, gefühlt sind es 20°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
420,RT @stefank66827096: Meine Urgroßmutter: hat während des Krieges + Nachrkeigszeit alleine mehrere Kinder großgezogen und Bauernhof bewirtsc…,            ß      :      ä                  +                                          ß                              …,0.0,0.0,neutral,0.0,0.0,0.0,0.0
421,Meine Urgroßmutter: hat während des Krieges + Nachrkeigszeit alleine mehrere Kinder großgezogen und Bauernhof bewir… https://t.co/SGbs9jdij1,           ß      :      ä                  +                                          ß                           …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
422,"In Hof (Bayern) sind es am 11.06.2022 um 09:57Uhr genau 20.5°C, gefühlt sind es 20°C. Aktuelles Wetter: 🌤  Ein paar Wolken. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌤                 . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
423,"Der 8. Bioackerbautag war ein voller Erfolg!

Rund 2000 Personen haben sich auf dem Hof von Céline und Simon Lüsche… https://t.co/f6NdDcjGbn","     .                                     !

                                               é                ü    …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
424,"In Hof (Bayern) sind es am 11.06.2022 um 09:00Uhr genau 19.4°C, gefühlt sind es 19°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
425,@juergvollmer @enelka42 @FriederikeKrick @willemL87 @RegineBY @ShBauern @diegruene_agrar Ich find das cool. Freundi… https://t.co/JhDceZhrRs,                 _                       .        …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
426,"In Hof (Bayern) sind es am 11.06.2022 um 08:00Uhr genau 16.1°C, gefühlt sind es 16°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
427,"In Hof (Bayern) sind es am 11.06.2022 um 07:01Uhr genau 13.3°C, gefühlt sind es 13°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
428,"In Hof (Bayern) sind es am 11.06.2022 um 06:01Uhr genau 10.4°C, gefühlt sind es 10°C. Aktuelles Wetter: ⛅️  Mäßig bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ⛅️   äß      ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
429,"In Hof (Bayern) sind es am 11.06.2022 um 04:57Uhr genau 10.5°C, gefühlt sind es 10°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
430,"In Hof (Bayern) sind es am 11.06.2022 um 03:57Uhr genau 10.5°C, gefühlt sind es 10°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
431,"In Hof (Bayern) sind es am 11.06.2022 um 02:56Uhr genau 11.5°C, gefühlt sind es 11°C. Aktuelles Wetter: ☁️  Bedeckt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️         . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
432,"In Hof (Bayern) sind es am 11.06.2022 um 01:59Uhr genau 11.9°C, gefühlt sind es 11°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
433,"In Hof (Bayern) sind es am 11.06.2022 um 01:00Uhr genau 12.8°C, gefühlt sind es 12°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
434,"In Hof (Bayern) sind es am 11.06.2022 um 00:01Uhr genau 14.0°C, gefühlt sind es 13°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
435,RT @marktorgel: Am 10. Juni 1865 wird in München im Königlichen Hof- und Nationaltheater Wagners Tristan und Isolde unter der Leitung von H…,      .                    ü          ö             -                                                                       …,0.0,0.0,neutral,0.0,0.0,0.0,0.0
436,@DanielPernold @buerstmayr @MatthiasCremer @florianklenk @diegruenen In Gründerzeithaus (Mehrparteien) können Sie j… https://t.co/ECsTNjIQtm,               ü             (            )  ö          …      :// .  /          ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
437,"In Hof (Bayern) sind es am 10.06.2022 um 23:01Uhr genau 14.9°C, gefühlt sind es 14°C. Aktuelles Wetter: ☁️  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☁️  ü              ö   . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
438,"In meinem Hof ist es jetzt umtriebiger und lauter als am Nachmittag...und das obwohl es gar nicht warm ist

Das wir… https://t.co/fmpM2nnhF3","                                                                   ...                                    

       …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
439,"In Hof (Bayern) sind es am 10.06.2022 um 21:58Uhr genau 16.5°C, gefühlt sind es 16°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
440,"In Hof (Bayern) sind es am 10.06.2022 um 21:00Uhr genau 19.5°C, gefühlt sind es 19°C. Aktuelles Wetter: 🌥  Überwiegend bewölkt. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : 🌥  ü              ö   . #        ",0.0,0.0,neutral,0.0,0.0,0.0,0.0
441,TerraCare Reifendruckregelanlage am Amberger Hof: Landwirtschaft mit Ack... https://t.co/X91unJeHve via @YouTube,                                                :                       ...      :// .  /                ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
442,"In Hof (Bayern) sind es am 10.06.2022 um 20:01Uhr genau 21.4°C, gefühlt sind es 21°C. Aktuelles Wetter: ☀️  Klarer Himmel. #HofSaale","       (      )              .  .          :              . ° ,    ü              ° .                 : ☀️               . #        ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
443,"@VOlsch @ralfplonz @HasnainKazim Vielvölkerstaat, und auch die Kaiser waren beileibe nicht immer ""deutsch"". Bsp. Ka… https://t.co/n0Ko34g4UL","           ö         ,                                                ""       "".    .   …      :// .  /          ",0.0,0.0,neutral,0.0,1.0,0.0,0.0
